timestamp_s,step_index,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,vibration_magnitude,lift_joint_position,lift_force_z,pseudo_pressure_pa,drive_joint_velocity,drive_joint_effort,lift_joint_velocity,roller_fl_velocity,roller_fr_velocity,roller_bl_velocity,roller_br_velocity,power_dissipated_w,temperature_c,fault_label
2.166667,130,-9.772531,-0.000896,0.856695,3e-06,-1e-06,4e-06,9.810014,-0.045891,-741.818451,-9146.7792,0.010342,3027.716043,0.074329,0.017524,0.029105,0.017804,0.017577,0.533871,29.9302,nominal
2.183333,131,-9.772515,-0.000548,0.856735,6e-06,0.0,0.0,9.80998,-0.046045,-737.630203,-9213.0323,0.010449,3029.796965,0.073708,0.017551,0.028986,0.017719,0.017621,1.451232,29.9392,nominal
2.2,132,-9.77249,0.000517,0.856724,1e-06,0.0,3e-06,9.809984,-0.045936,-737.446423,-9176.0786,0.010401,3027.782052,0.074058,0.017637,0.029,0.017926,0.017568,0.0,29.9143,nominal
2.216667,133,-9.772532,0.000476,0.856715,6e-06,1e-06,8e-06,9.810033,-0.045981,-736.424269,-9166.6367,0.010323,3029.504064,0.073608,0.017584,0.028913,0.01786,0.017603,0.0,29.9412,nominal
2.233333,134,-9.772538,9.9e-05,0.856673,3e-06,-0.0,1e-06,9.809982,-0.045969,-741.712236,-9207.6313,0.010402,3026.334529,0.073737,0.017562,0.028893,0.017788,0.017569,0.0,29.9066,nominal
2.25,135,-9.772549,0.000725,0.856691,-5e-06,-1e-06,3e-06,9.810005,-0.045962,-741.275948,-9186.5583,0.010362,3028.438364,0.073988,0.017586,0.028937,0.01785,0.017609,0.089445,29.9111,nominal
2.266667,136,-9.7725,1.5e-05,0.856735,-1e-06,-0.0,7e-06,9.809988,-0.045979,-737.719258,-9243.7594,0.010383,3030.485905,0.073233,0.017554,0.029065,0.017832,0.017522,1.163364,29.9176,nominal
2.283333,137,-9.772508,-0.000744,0.856764,-1e-06,-0.0,-5e-06,9.809988,-0.045955,-737.979485,-9192.1973,0.0104,3029.119593,0.073635,0.017528,0.028795,0.017832,0.017633,0.461673,29.9296,nominal
2.3,138,-9.772544,-3.6e-05,0.856704,2e-06,2e-06,2e-06,9.809983,-0.045919,-742.723772,-9232.6402,0.010389,3032.108535,0.074174,0.017518,0.029022,0.017816,0.017615,0.088748,29.9173,nominal
2.316667,139,-9.772569,-8.8e-05,0.856708,-4e-06,1e-06,6e-06,9.809991,-0.045959,-741.831834,-9239.8013,0.010412,3029.159088,0.073913,0.01766,0.029068,0.017749,0.017541,1.255041,29.9075,nominal
2.333333,140,-9.772503,0.000186,0.856733,-3e-06,-1e-06,-2e-06,9.810002,-0.045967,-737.948394,-9129.9506,0.01042,3030.094596,0.073904,0.017595,0.028933,0.017813,0.017577,2.364123,29.9417,nominal
2.35,141,-9.772535,0.000835,0.856692,-9e-06,1e-06,1e-06,9.809999,,,,0.010431,3030.562593,,0.017518,0.029026,0.017758,0.017551,,,nominal
2.366667,142,-9.772538,0.000218,0.856743,1e-06,-1e-06,2e-06,9.810019,-0.045988,-739.271445,-9250.6334,0.010419,3030.000596,0.073861,0.017602,0.029013,0.017799,0.017634,0.0,29.9268,nominal
2.383333,143,-9.772526,0.001421,0.856706,-7e-06,-1e-06,-3e-06,9.809985,-0.045991,-743.558477,-9240.2582,0.010331,3026.339316,0.073704,0.017493,0.028976,0.017773,0.017496,0.957431,29.8833,nominal
2.4,144,-9.772502,-3e-05,0.856702,7e-06,0.0,3e-06,9.810027,-0.046016,-739.088223,-9244.2041,0.010365,3030.051633,0.073368,0.017494,0.029061,0.017795,0.017541,0.0,29.931,nominal
2.416667,145,-9.772538,-0.000168,0.856721,-2e-06,-1e-06,-7e-06,9.810025,-0.046063,-733.661695,-9273.4069,0.01036,3028.93497,0.074116,0.0174,0.028918,0.017808,0.017587,0.013238,29.8968,nominal
2.433333,146,-9.772485,-0.000829,0.856715,3e-06,-1e-06,1e-06,9.810017,-0.045932,-736.897058,-9160.8382,0.010416,3026.715794,0.074005,0.017466,0.028958,0.017835,0.017626,0.0,29.8921,nominal
2.45,147,-9.772537,5.3e-05,0.856682,1e-06,2e-06,-2e-06,9.809976,-0.045961,-741.10341,-9259.494,0.010442,3027.546136,0.07402,0.017531,0.028953,0.017799,0.017628,0.0,29.8923,nominal
2.466667,148,-9.772517,-0.000516,0.856732,-6e-06,-1e-06,1e-06,9.810009,-0.045987,-736.769467,-9241.3641,0.010406,3027.244963,0.073515,0.017456,0.0291,0.017864,0.01766,0.661032,29.9248,nominal
2.483333,149,-9.772499,-0.000347,0.856811,7e-06,1e-06,1e-05,9.810029,-0.045834,-731.779586,-9210.852,0.010412,3026.442631,0.073749,0.017545,0.029051,0.017877,0.017604,0.536746,29.902,nominal
2.5,150,-9.772529,-3e-06,0.856687,-7e-06,-1e-06,-2e-06,9.809998,-0.045937,-739.182748,-9212.9809,0.010409,3031.314311,0.074805,0.017511,0.029022,0.017807,0.017584,0.0,29.9094,nominal
2.516667,151,-9.772506,0.000273,0.856707,2e-06,-0.0,3e-06,9.809988,-0.046008,-743.11814,-9234.3741,0.01042,3027.036003,0.073956,0.017518,0.029074,0.017841,0.017616,0.0,29.9002,nominal
2.533333,152,-9.772525,0.000232,0.856686,-3e-06,1e-06,3e-06,9.810012,-0.045946,-737.310463,-9221.8658,0.010412,3028.013605,0.074094,0.017619,0.029004,0.017805,0.017535,0.263045,29.8858,nominal
2.55,153,-9.772545,-5.9e-05,0.856716,7e-06,0.0,4e-06,9.809974,-0.046011,-737.584707,-9264.2919,0.010443,3027.195595,0.073536,0.017507,0.028854,0.017833,0.017658,1.099084,29.8949,nominal
2.566667,154,-9.772569,-0.000338,0.85667,2e-06,-0.0,0.0,9.810002,-0.045999,-741.529692,-9231.4283,0.010356,3028.662151,0.073545,0.017495,0.029015,0.017704,0.017607,1.055582,29.8911,nominal
2.583333,155,-9.772526,0.00096,0.8567,-1e-06,-0.0,-5e-06,9.81002,-0.045919,-737.689338,-9159.6684,0.010388,3028.729018,0.074211,0.017541,0.028941,0.017728,0.017573,0.178322,29.8983,nominal
2.6,156,-9.772528,-0.000315,0.856715,-2e-06,1e-06,5e-06,9.810026,-0.045995,-736.74286,-9237.812,0.010463,3028.471443,0.073907,0.017448,0.028895,0.017783,0.017636,0.0,29.863,nominal
2.616667,157,-9.772495,0.000416,0.856635,-3e-06,-2e-06,1e-06,9.810003,-0.045956,-731.575441,-9194.9685,0.010359,3028.777481,0.073575,0.017516,0.02911,0.017792,0.017609,0.441352,29.8986,nominal
2.633333,158,-9.77251,0.001219,0.856749,-6e-06,1e-06,1e-06,9.810022,-0.046002,-737.732503,-9197.4645,0.010428,3028.351012,0.07353,0.017565,0.029166,0.017832,0.017571,0.319882,29.8803,nominal
2.65,159,-9.772509,-0.000515,0.856711,5e-06,-0.0,-0.0,9.809995,-0.045965,-738.972801,-9201.0151,0.010443,3027.690252,0.074139,0.017555,0.029021,0.017749,0.017618,0.795228,29.8865,nominal
2.666667,160,-9.772534,8.4e-05,0.856758,-1e-06,-1e-06,-1e-06,9.809968,-0.046014,-741.6857,-9246.6709,0.010459,3028.027376,0.074219,0.017509,0.029222,0.017798,0.017485,0.26138,29.871,nominal
2.683333,161,-9.772508,0.000474,0.85667,-0.0,3e-06,-4e-06,9.810002,-0.045966,-732.97672,-9252.4306,0.010428,3029.854874,0.073618,0.017509,0.029184,0.017733,0.017588,0.0,29.8964,nominal
2.7,162,-9.772567,-0.000264,0.856703,0.0,1e-06,1e-06,9.810022,-0.045928,-734.210019,-9212.0036,0.010407,3028.75399,0.073239,0.017524,0.028935,0.017783,0.017502,1.192351,29.8703,nominal
2.716667,163,-9.772522,-0.000544,0.856718,-2e-06,1e-06,2.6e-05,9.810013,-0.046027,-739.976659,-9257.9304,0.01043,3026.968072,0.073867,0.017469,0.029003,0.017744,0.017549,1.143854,29.8866,nominal
2.733333,164,-9.772512,0.000131,0.856692,-1e-06,-0.0,-4e-06,9.809984,-0.046056,-738.668833,-9325.4099,0.010444,3026.753853,0.073644,0.017623,0.028989,0.017801,0.017557,0.0,29.8674,nominal
2.75,165,-9.77256,-0.000449,0.856705,-4e-06,2e-06,-2e-06,9.810015,-0.046016,-740.799572,-9284.0409,0.010429,3026.576403,0.074147,0.017497,0.028932,0.017775,0.017565,0.49384,29.8747,nominal
2.766667,166,-9.772528,0.000531,0.856771,-5e-06,-0.0,-4e-06,9.810012,-0.045992,-739.090667,-9207.9137,0.01039,3029.725381,0.074196,0.017554,0.029015,0.017818,0.017534,0.130125,29.9042,nominal
2.783333,167,-9.772487,0.000308,0.856709,-3e-06,1e-06,8e-06,9.809992,-0.045998,-737.347466,-9186.1135,0.010405,3028.845849,0.073765,0.017568,0.028968,0.017867,0.017537,0.686161,29.858,nominal
2.8,168,-9.772519,-0.000333,0.856753,-2e-06,-0.0,0.0,9.80999,-0.04592,-737.381021,-9172.8508,0.010423,3028.494964,0.074014,0.017533,0.028929,0.01777,0.017632,0.177196,29.86,nominal
2.816667,169,-9.772484,5.7e-05,0.8567,-0.0,-0.0,4e-06,9.81002,-0.045965,-741.516781,-9234.3986,0.010383,3029.00608,0.074065,0.017523,0.028999,0.017744,0.017513,0.0,29.8701,nominal
2.833333,170,-9.772491,-0.00044,0.856713,5e-06,1e-06,-4e-06,9.810038,-0.045987,-744.008322,-9229.2953,0.010402,3028.24174,0.074205,0.017579,0.02911,0.017779,0.017502,0.062976,29.874,nominal
2.85,171,-9.772525,3e-06,0.856741,3e-06,2e-06,-0.0,9.810025,-0.045918,-742.899801,-9230.411,0.010398,3025.116685,0.074511,0.01753,0.029122,0.01772,0.01761,0.255389,29.8553,nominal
2.866667,172,-9.772502,-0.000408,0.856753,6e-06,-1e-06,-5e-06,9.809984,-0.046019,-743.883845,-9238.4113,0.010354,3029.492374,0.074536,0.017552,0.029018,0.017767,0.017631,0.0,29.87,nominal
2.883333,173,-9.772533,0.000206,0.856671,0.0,1e-06,-1e-06,9.810017,-0.045944,-744.062791,-9222.9126,0.010409,3029.950532,0.074122,0.017539,0.028924,0.017767,0.017657,1.539843,29.8728,nominal
2.9,174,-9.77253,-0.000791,0.856695,1e-06,-1e-06,-5e-06,9.809999,-0.046014,-741.642301,-9240.819,0.010422,3026.036002,0.074128,0.01757,0.029198,0.01783,0.017683,0.653331,29.8675,nominal
2.916667,175,-9.772492,-0.000275,0.856724,-4e-06,1e-06,-4e-06,9.809974,-0.045953,-740.698075,-9242.8264,0.01038,3029.039689,0.074296,0.017633,0.028984,0.017747,0.017572,0.0,29.8628,nominal
2.933333,176,-9.772555,-0.000848,0.856707,1e-06,-0.0,4e-06,9.81004,-0.046051,-742.266062,-9215.4463,0.010376,3030.162986,0.073897,0.017547,0.028982,0.017832,0.01759,0.0,29.8618,nominal
2.95,177,-9.772567,0.000833,0.856673,4e-06,2e-06,-2e-06,9.810027,-0.045953,-739.213783,-9278.4844,0.010383,3029.109715,0.073526,0.017589,0.029128,0.017854,0.017584,0.0,29.8433,nominal
2.966667,178,-9.772515,-0.000165,0.856679,-3e-06,1e-06,-2e-06,9.809974,-0.045924,-742.082525,-9191.9687,0.01038,3029.622928,0.073865,0.017453,0.029047,0.0177,0.017666,0.0,29.8678,nominal
2.983333,179,-9.772489,3e-05,0.856707,4e-06,1e-06,3e-06,9.810055,-0.045919,-739.407303,-9291.6513,0.010474,3029.583826,0.073661,0.017515,0.028981,0.017808,0.01756,0.0,29.8259,nominal
3.0,180,-9.772537,0.000585,0.856666,-1e-06,0.0,-1e-06,9.809988,-0.046009,-735.230552,-9195.0355,0.010395,3026.298156,0.073764,0.017606,0.029043,0.017847,0.017565,1.396444,29.8487,nominal
3.016667,181,-9.772506,-0.000921,0.856744,2e-06,-0.0,2e-06,9.809985,-0.046025,-735.421622,-9237.2724,0.010434,3027.682977,0.073917,0.017593,0.02909,0.017806,0.017674,0.0,29.8528,nominal
3.033333,182,,,,,,,,-0.045917,-742.107499,-9212.8051,0.010374,3027.23306,0.073812,0.017572,0.028903,0.017808,0.017553,0.19541,29.8647,nominal
3.05,183,-9.772516,-0.000907,0.856768,-8e-06,0.0,2e-06,9.809973,-0.045893,-739.94742,-9244.3717,0.010404,3026.859132,0.073691,0.01749,0.02887,0.017794,0.017601,0.0,29.8521,nominal
3.066667,184,-9.772527,-0.000279,0.856688,2e-06,-1e-06,-1e-05,9.809978,-0.046022,-735.022848,-9182.692,0.010363,3027.714688,0.073839,0.017463,0.029086,0.017831,0.017519,0.0,29.8657,nominal
3.083333,185,-9.772507,0.000608,0.856725,-2e-06,-0.0,5e-06,9.810042,-0.045955,-739.207379,-9252.2963,0.010415,3029.593192,0.07438,0.017542,0.02894,0.017732,0.017621,0.0,29.8775,nominal
3.1,186,-9.772513,-0.000558,0.856739,3e-06,1e-06,-7e-06,9.810005,-0.04595,-745.926002,-9282.2452,0.010372,3029.191079,0.073534,0.01751,0.028866,0.017685,0.017556,0.139356,29.8451,nominal
3.116667,187,-9.772527,-0.000497,0.856726,4e-06,0.0,-4e-06,9.809964,-0.045974,-736.070878,-9246.8906,0.010374,3028.531137,0.074546,0.01754,0.029,0.01764,0.017598,0.0,29.8404,nominal
3.133333,188,-9.772547,-8.1e-05,0.856749,-0.0,-1e-06,-6e-06,9.810002,-0.045907,-740.400323,-9250.5658,0.010358,3028.88801,0.0738,0.017512,0.028944,0.017742,0.017572,1.043607,29.8589,nominal
3.15,189,-9.772488,5.3e-05,0.856715,4e-06,1e-06,5e-06,9.809993,-0.045995,-738.277785,-9243.6828,0.010411,3028.180639,0.074311,0.017461,0.029041,0.017803,0.017636,0.0,29.8656,nominal
3.166667,190,-9.772545,-2.1e-05,0.856702,-2e-06,1e-06,1e-06,9.810013,-0.045908,-737.445887,-9250.9362,0.010443,3030.040789,0.074201,0.017614,0.028931,0.017793,0.017565,0.0,29.842,nominal
3.183333,191,-9.772526,-0.000273,0.85671,1e-06,-1e-06,-2e-06,9.80998,-0.045999,-741.764672,-9217.5175,0.010418,3027.791675,0.074051,0.017567,0.029162,0.017732,0.017595,0.0,29.8219,nominal
3.2,192,-9.772487,6e-06,0.856689,2e-06,0.0,-2e-06,9.809975,-0.046018,-737.08618,-9201.8892,0.010441,3030.506132,0.074754,0.017559,0.029011,0.017731,0.017577,1.18652,29.8087,nominal
3.216667,193,-9.772518,-4.6e-05,0.856739,-3e-06,1e-06,2e-06,9.810034,-0.045998,-735.800337,-9242.3932,0.010416,3029.951506,0.073544,0.017564,0.029066,0.017773,0.017641,0.0,29.8411,nominal
3.233333,194,-9.772517,-0.000475,0.856681,-1e-06,0.0,-6e-06,9.810017,-0.04598,-737.116752,-9253.9426,0.010444,3031.032252,0.07419,0.017443,0.02897,0.017888,0.01757,1.620315,29.8399,nominal
3.25,195,-9.772519,0.000793,0.856717,-2e-06,0.0,-0.0,9.810001,-0.04604,-741.865087,-9204.9584,0.010448,3029.798699,0.07417,0.017506,0.029154,0.017827,0.017606,0.0,29.8397,nominal
3.266667,196,-9.772492,-0.000161,0.856684,2e-06,-0.0,-3.2e-05,9.81002,-0.045951,-740.044261,-9157.8522,0.010413,3029.733885,0.073402,0.017511,0.029043,0.017693,0.017585,0.0,29.8184,nominal
3.283333,197,-9.772523,-0.000522,0.856682,4e-06,-0.0,3e-06,9.809996,-0.045987,-735.84064,-9209.9332,0.010417,3026.842642,0.074337,0.017589,0.029135,0.017861,0.017581,0.736942,29.8589,nominal
3.3,198,-9.772482,0.000262,0.856724,-2e-06,-0.0,5e-06,9.810003,-0.045951,-736.221799,-9184.27,0.01037,3027.762216,0.073879,0.017581,0.029124,0.017763,0.017571,0.0,29.8436,nominal
3.316667,199,-9.772527,-8.7e-05,0.856718,-3e-06,1e-06,-2e-06,9.80998,-0.045939,-740.249242,-9270.4026,0.010393,3030.591518,0.073762,0.017564,0.029104,0.017775,0.01758,0.0,29.8544,nominal
3.333333,200,-9.772522,-0.000328,0.856679,4e-06,1e-06,-4e-06,9.810021,-0.045959,-739.678932,-9210.9662,0.010398,3029.137847,0.073863,,0.028982,0.017804,0.017538,0.0,29.8163,nominal
3.35,201,-9.772534,8e-05,0.856704,-2e-06,0.0,-1e-06,9.809997,-0.045924,-739.004033,-9199.3427,0.010401,3028.835345,0.074338,0.017499,,0.017781,0.017599,0.0,29.822,nominal
3.366667,202,-9.772533,0.000214,0.85669,-3e-06,2e-06,-1e-06,9.81003,-0.045929,-736.613588,-9260.308,0.010392,3029.234404,0.073845,0.017518,0.029108,0.017775,0.01757,0.468853,29.8165,nominal
3.383333,203,-9.772522,-0.000241,0.856749,-1e-06,1e-06,-0.0,9.809979,-0.045906,-738.697848,-9226.1184,0.010413,3028.579545,0.073903,0.017573,0.028986,0.017777,0.017552,0.096343,29.8162,nominal
3.4,204,-9.772537,-0.000115,0.856754,4e-06,1e-06,3e-06,9.810026,-0.045943,-738.636975,-9241.1566,0.010394,3027.520226,0.074086,0.017466,0.029015,0.017755,0.017534,1.004484,29.8148,nominal
3.416667,205,-9.772529,-0.000515,0.856702,7e-06,1e-06,-1e-06,9.81,-0.045964,-737.254645,-9246.1809,0.01041,3028.276316,0.073887,0.0175,0.028964,0.017764,0.017631,0.0,29.8048,nominal
3.433333,206,-9.772515,0.000304,0.856697,-1e-06,-0.0,3e-06,9.809993,-0.045943,-736.362023,-9218.9374,0.010429,3027.743547,0.073766,0.017522,0.029088,0.017838,0.017555,0.033554,29.8097,nominal
3.45,207,-9.772518,-0.000279,0.856696,2e-06,-0.0,0.0,9.809994,-0.045979,-739.535292,-9229.7159,0.010374,3027.334059,0.073976,0.017565,0.029014,0.017731,0.017565,0.0,29.8301,nominal
3.466667,208,-9.772527,4.4e-05,0.856705,4e-06,1e-06,-4e-06,9.809999,-0.046009,-742.276103,-9232.3354,0.010425,3027.011467,0.07368,0.017511,0.02885,0.017812,0.017566,0.0,29.8145,nominal
3.483333,209,-9.772538,0.00015,0.8567,2e-06,-1e-06,-0.0,9.81003,-0.045957,-738.930954,-9205.3029,0.010397,3028.946193,0.074316,0.017536,0.029008,0.017681,0.017706,0.0,29.8211,nominal
3.5,210,-9.772515,-0.000834,0.856745,-2e-06,-0.0,3e-06,9.809984,-0.045947,-740.65142,-9268.6028,0.010444,3028.893095,0.073779,0.017541,0.029027,0.017771,0.017621,0.286262,29.8237,nominal
3.516667,211,-9.772515,2.4e-05,0.856741,-2e-06,-1e-06,1e-06,9.810016,-0.045978,-740.008869,-9285.8754,0.010417,3029.497237,0.074213,0.017586,0.029036,0.017841,0.017654,0.0,29.8284,nominal
3.533333,212,-9.772558,0.000726,0.856725,-2e-06,-0.0,1e-06,9.809973,-0.045843,-741.436375,-9233.0002,0.010387,3027.905832,0.074027,0.017493,0.029041,0.017761,0.017605,0.077191,29.8372,nominal
3.55,213,-9.772522,-9e-05,0.85671,-0.0,1e-06,-1e-06,9.810014,-0.046018,-741.953591,-9247.9068,0.010405,3030.947964,0.074106,0.017576,0.029025,0.017709,0.017569,0.671985,29.7946,nominal
3.566667,214,-9.772554,0.000189,0.856662,-5e-06,1e-06,-2e-06,9.809982,-0.045963,-740.31563,-9229.5429,0.010381,3028.974229,0.074126,0.017582,0.029036,0.017763,0.017658,1.045545,29.7916,nominal
3.583333,215,-9.772565,-5.3e-05,0.856638,-3e-06,0.0,-2e-06,9.809986,-0.045972,-738.621037,-9304.7123,0.010374,3027.101552,0.073608,0.017534,0.028974,0.017786,0.017579,0.322068,29.843,nominal
3.6,216,-9.772534,-0.000136,0.856682,-4e-06,-0.0,2e-06,9.809979,-0.045991,-734.777903,-9214.9398,0.010391,3026.942762,0.07416,0.017529,0.029143,0.01771,0.017634,1.353234,29.8178,nominal
3.616667,217,-9.772493,-0.00017,0.856696,0.0,-0.0,3e-06,9.810005,-0.045988,-738.433521,-9264.2098,0.010424,3028.393973,0.073798,0.017495,0.029022,0.017867,0.017582,0.0,29.8183,nominal
3.633333,218,-9.772505,-0.000703,0.856755,-1e-06,-0.0,-4e-06,9.809996,-0.045994,-740.415336,-9203.1659,0.010411,3029.257624,0.073873,0.017519,0.028915,0.01769,0.017567,0.792334,29.8097,nominal
3.65,219,-9.77256,4e-06,0.856752,-0.0,1e-06,-2e-06,9.810015,-0.045942,-734.054257,-9228.0342,0.010397,3029.142265,0.073537,0.017553,0.029028,0.017796,0.017583,6.418957,29.7974,nominal
3.666667,220,-9.772549,0.000448,0.856715,1e-06,-1e-06,6e-06,9.809992,-0.045994,-738.442222,-9239.5342,0.010397,3027.515609,0.074057,0.017509,0.029151,0.017689,0.017589,0.0,29.7995,nominal
3.683333,221,-9.772513,-0.000226,0.856708,-2e-06,1e-06,5e-06,9.810018,-0.045976,-736.25431,-9276.9162,0.010374,3030.022723,0.07392,0.017568,0.02907,0.01779,0.017612,0.0,29.8091,nominal
3.7,222,-9.772373,-0.000206,0.856738,-1e-06,1e-06,-1e-06,9.810013,-0.04598,-742.303648,-9169.4159,0.010397,3029.535407,0.073778,0.017528,0.029012,0.017815,0.017587,0.0,29.8027,nominal
3.716667,223,-9.772496,-3.1e-05,0.856715,-0.0,-0.0,1e-06,9.810003,-0.045977,-739.280634,-9265.3492,0.010436,3027.407596,0.073911,0.017612,0.028964,0.01774,0.017594,0.535343,29.811,nominal
3.733333,224,-9.772523,0.000279,0.856713,1e-06,-1e-06,-3e-06,9.810003,-0.045989,-739.159384,-9282.8536,0.010409,3028.837932,0.074051,0.01751,0.028982,0.017886,0.01757,0.607572,29.7973,nominal
3.75,225,-9.772503,0.000416,0.856723,1e-06,-0.0,1e-06,9.809991,-0.045953,-738.430341,-9286.6155,0.010435,3027.251428,0.07382,0.017617,0.02913,0.017786,0.017578,0.0,29.7948,nominal
3.766667,226,-9.772541,0.000255,0.856719,-1e-06,-0.0,-1e-06,9.810014,-0.04598,-739.887674,-9253.5469,0.010393,3029.527961,0.073732,0.017555,0.029086,0.01773,,0.0,29.8005,nominal
3.783333,227,-9.772515,-0.000577,0.856706,-2e-06,-0.0,2e-06,9.810012,-0.045926,-739.780602,-9259.3565,0.010336,3026.66267,0.07421,0.01757,,0.017705,0.017593,1.639582,29.7986,nominal
3.8,228,-9.772515,0.000189,0.856745,-2e-06,0.0,-7e-06,9.810008,-0.045914,-738.277251,-9257.6126,0.010423,3028.337665,0.073695,0.017467,0.029017,0.017732,0.0176,0.0,29.8033,nominal
3.816667,229,-9.772488,-0.000552,0.856728,1e-06,-1e-06,3e-06,9.810022,-0.04597,-739.734413,-9282.19,0.010395,3027.826739,0.073866,0.017587,0.02904,0.017844,0.017592,0.0,29.7742,nominal
3.833333,230,-9.772532,0.000193,0.856698,-1e-06,1e-06,2.9e-05,9.809941,-0.046016,-737.940928,-9238.5739,0.010415,3028.78818,0.073749,0.017527,0.029009,0.017782,0.017582,0.0,29.8138,nominal
3.85,231,-9.77255,-0.000332,0.856755,-2e-06,-2e-06,1e-06,9.810017,-0.045984,-742.154025,-9248.3418,0.010382,3028.425533,0.073873,0.017519,0.029048,0.017777,0.017625,0.0,29.7859,nominal
3.866667,232,-9.772534,-0.00085,0.856719,2e-06,0.0,2e-06,9.810017,-0.045939,-736.220138,-9251.8724,0.010381,3027.729099,0.073775,0.01765,0.028862,0.017757,0.017611,0.0,29.7849,nominal
3.883333,233,-9.772527,0.000462,0.856723,3e-06,2e-06,2e-06,9.810015,-0.045977,-737.326698,-9257.205,0.010421,3029.936619,0.073904,0.01761,,0.017809,0.017563,0.0,29.8009,nominal
3.9,234,-9.772508,0.000116,0.856676,-1e-06,-1e-06,-2e-06,9.810013,-0.046032,-737.12303,-9200.5656,0.010434,3026.502348,0.073624,0.017639,0.028873,0.017747,0.017566,0.0,29.7802,nominal
3.916667,235,-9.772505,-0.000456,0.856723,-0.0,-0.0,-1e-06,9.810018,-0.045993,-738.982373,-9196.5439,0.010362,3030.385397,0.074144,0.017595,0.029048,0.017722,0.017586,0.0,29.7878,nominal
3.933333,236,-9.772528,0.001004,0.856701,0.0,-0.0,2e-06,9.810017,-0.045926,-735.005054,-9253.6056,0.010426,3028.313607,0.073227,0.017524,0.029011,0.017707,0.017626,0.0,29.7892,nominal
3.95,237,-9.772555,-0.000441,0.856726,-8e-06,-0.0,-2e-06,9.809998,-0.046018,-739.4982,-9209.5997,0.010417,3027.851477,0.073847,0.017618,0.029077,0.017743,0.017659,0.0,29.7818,nominal
3.966667,238,-9.772548,-0.000254,0.856732,-2e-06,1e-06,0.0,9.810008,-0.045993,-735.294301,-9235.438,0.010418,3027.850236,0.073847,0.017569,0.028926,0.017802,0.017518,1.41907,29.7626,nominal
3.983333,239,-9.772512,0.000101,0.856713,-3e-06,-5e-06,-2e-06,9.809998,-0.045993,-735.633088,-9199.2555,0.01041,3028.804277,0.074077,0.017466,0.029063,0.017855,0.017561,0.533734,29.7813,nominal
4.0,240,-9.772523,0.000139,0.856694,-4e-06,1e-06,2e-06,9.809993,-0.045944,-737.837439,-9242.5199,0.01043,3029.965483,0.074189,0.017575,0.028879,0.0178,0.017556,0.196826,29.7486,nominal
4.016667,241,-9.77254,0.00016,0.856686,1e-06,-0.0,5e-06,9.809994,-0.045974,-733.25108,-9228.4842,0.010395,3030.481306,0.073856,0.017591,0.028875,0.017736,0.017675,0.062128,29.7473,nominal
4.033333,242,-9.772501,-0.000149,0.856721,1e-06,1e-06,-1e-06,9.809986,-0.045953,-738.713052,-9203.1863,0.010387,3027.315922,0.074078,0.017451,0.029027,0.017812,0.017611,0.0,29.8003,nominal
4.05,243,-9.772532,-9.2e-05,0.856715,-2e-06,-1e-06,4e-06,9.810018,-0.045982,-743.219378,-9304.1998,,,0.073541,0.017521,0.028971,0.017804,0.017573,,,nominal
4.066667,244,-9.772516,9.4e-05,0.856716,-4e-06,1e-06,-1e-06,9.810012,-0.045935,-738.882679,-9264.7889,0.010389,3028.144519,0.074083,0.017579,0.028975,0.017816,0.017593,0.99509,29.7722,nominal
4.083333,245,-9.772549,0.000289,0.856715,-3e-06,0.0,4e-06,9.81002,-0.045978,-741.802743,-9233.0968,0.010388,3027.288523,0.073956,0.017533,0.028919,0.017888,0.017616,0.027873,29.7908,nominal
4.1,246,-9.772498,-0.000605,0.856696,-5e-06,-2e-06,-1e-06,9.809995,-0.046002,-737.366229,-9220.0533,0.010404,3027.158233,0.073898,0.017513,0.028952,0.017735,0.017569,0.04474,29.7633,nominal
4.116667,247,-9.772518,0.000819,0.856773,-1e-06,-0.0,-1e-06,9.81,-0.046001,-738.730861,-9246.5452,0.010405,3027.597273,0.073607,0.017545,0.029055,0.017804,0.017587,0.087221,29.761,nominal
